post_id,data,post 
764417,1657972582,"Курск. Норм, по утрам нос закладывает, пока только на каплях"
764417,1657978061,"Новосибирск. сижу на таблетках, но все равно бывает закладывает нос."
764417,1657985122,"Не пойму что такое: у ребёнка приступы чихания, началось дома утром (Спб), летели в Москву, в самолёте просто кошмар был, хорошо девушка рядом спала, а ребёнок чихает тихо. Раз 200 наверно за 1,5 часа полёта. Прилетели в Москву, приступами по 5-10 залпов. Вроде не простужен, между приступами чихания скачет как обычно. Что могло так бахнуть резко у нас?"
764417,1657985967,"СПб. Нос успокоился, небольшой зуд глаз. Без АГ."
764417,1657990081,"Калуга, сегодня нормально, вчера позавчера нос немного закладывал."
764417,1657991126,"Ну вот смысл от этих комментариев, если не пишут на что реагируют. Сейчас злаки цветут, грибы пылят, амброзия вот вот начнёт, на что реагируют то?"
764417,1657994203,Москва. Очень плохая была идея выйти на улицу...
764417,1657995031,"Москва. Вчера всё было хорошо - сегодня зудит нос и периодически чихаю. Выпила эриус, спрей гормональный - не легче :( неужели полынь? Ещё аллергия на тимофеевку, но несколько дней никаких симптомов не было уже,… :("
764417,1657995455,"Алания, Турция, хорошее самочувствие. У ребёнка берёза, злаки и полынь в России, здесь всё ок без лекарств и без диет."
764417,1657995618,"Ярославль, нормально. Злаки отпустили, полынь не началась"
764417,1658000651,Адлер. На что-то второй день реакция:(
764417,1658002655,"Москва. 2 день плохо. Полынь уже проявляется? Нос вообще не дышит, глаза отекли и приступы кашля 😑"
764417,1658033006,"Москва, плохо очень плохо"
764417,1658043109,Калининград. Злаки. Дней 10 уже все отлично. А за весь сезон ни одной таблетки антигистамина! На АСИТ.
764417,1658049454,"СПб, ребенку 6 лет, все прекрасно. Периодический непонятный кашель сбиваем несколькими упражнениями дыхательной гимнастики Стрельниковой."
764335,1657867644,Мытищи. Всё лето насморк.
764335,1657874738,"Домодедово, нос заложен, глаза воспалены("
764335,1657875425,Краснодарский край...Полынь готовится...
764335,1657876077,"Новосибирск. Понемногу начинается реакция на полынь, но её еще мало."
764335,1657882266,МО Люберцы. Норм
764335,1657886630,"Нижний Новгород,  с апреля насморк, ничего не меняется , ни с лечением , ни без него 😭"
764335,1657887025,Начинают чесаться глаза... Тула..полынь...
764335,1657907025,Дочь гуляла в лесу. Приняла АГ на всякий случай.  Говорит чувствует себя нормально. Реакция и на злаки и на полынь. Полынь асит 2 года. Татарстан  Набережные Челны
764335,1657912317,"Раменское, сегодня повезла сына к педиатру, чтобы послушала его. Врач сказал что сын начал свистеть, пора возвращаться к ингаляциям. Толи злаки еще не сошли, толи полынь уже начала, хрен его знает. Пока на зодаке, начинаем опять пульмик((("
764335,1657918374,"СПб, в городе уже реакции минимальные, небольшой зуд глаз и пара чихов. Завтра проверим как оно на даче."
764335,1657940517,"Несколько дней назад сын 3 года, начал свистеть, плохо дышать. Достала беродуал. Обратилась к своему гомеопату, после приема препарата дышит хорошо"
764335,1657949649,"Вологодская область, опять вернулись симптомы аллергии(((, слизистая носа красная и опухшая, нос не дышит, голова тяжёлая 😭😭😭😭"
764335,1658049486,"Домодедово. Второй день чхаю, нос течёт, но не заложен. Два месяца на монтеларе и кетотифене, было нормально. Продолжаю третий месяц и добавлю ещё цетрин."
764167,1657777872,"Самочувствие - жоппп@! В июле никогда ничего подобного не было. Сейчас нос забит так же, как и в апреле. В Тайланде всё шикарно было 2 месяца. Приехал, и понеслась...Чихать, кашлять..."
764167,1657778423,"Мне очень плохо, я хочу спать, я всю ночь работал и сейчас мне надо как то раскачаться и доехать до объекта после которого я наверное просплю сутки."
764167,1657778957,Москва. Со вчерашнего дня плохо.
764167,1657784533,"Начало щекотать нос , неужели полынь начанается?🫣"
764167,1657786489,А есть свежие данные у кого по таблице?
764167,1657796095,"Никогда ничего подобного летом было, но внезапно - плохо. По всем симптомам также, как в ""мой"" сезон на берёзу. Что сейчас в Москве цветёт вообще?"
764167,1657796127,"Первый июль дочь так сильно реагирует. Глаза, сопли. У неё злаки и плесень. Я хоть и не аллергик, дышать и мне тяжело в Москве"
764167,1657796767,Какая красота😍😍😍
764167,1657796968,"Волгоград. Каждый год в июле начинается летняя @опа с аллергией. Слизи много и в носу , горло рыхлое становится пощипывает, раздражительность и нервозность , слабость и постоянный шум в ушах((( . пью сильный Аг - фексадин 180, тафен назаль в нос, бекламетазон в бронхи, кромицил в глаза и спанбонд на всех окнах. Частный сектор. Утром и днем кашель на улице. Вечером и ночью лучше"
764167,1657798940,"Ярославль, хорошо. Сегодня пойду полынь возле дома подстригу, чтобы хоть не раздражала"
764167,1657818571,"Зеленоград дышать невозможно, Москва легче  но на 10 этаже, лоратадин пью , устала от этого всего"
764167,1657827357,Всегда в июне страдала от аллергии. В этом году затянулось на июль. Странно очень.
764167,1657838165,"Аллергик на березу, с конца июня реакция началась, то прошла, сегодня опять с дыханием беда😥 что ж такое..."
764167,1658003519,"Я на злаки реагирую, штук 20 моих""любимых"".. В этом году очень жестоко почему то, насморк и кашель уже месяц, антигистаминные конечно. До этого несколько лет не принимала всё более менее терпимо было"
764002,1657699528,"Москва. Сегодня проснулась с сильными проявлениям аллергии: из носа льёт, глаза покраснели, нёбо чешется. В приложении Пыльца всё по нулям. Не понятна такая сильная реакция.  Заносы? Чего?"
764002,1657704660,Минус глаза. Снова гноятся
764002,1657704789,"Утром тоже глаза немного ""песочные"" были. Вчера видимо на ветру нахватала. Обычное умывание помогло. Через полчаса все пришло в норму."
764002,1657725650,И у дочери красные глаза + небольшие пятна у глаз
764002,1657749450,"У дочери кашель так и не проходит, Тверь.."
763787,1657606200,"Резко ухудшилось самочувствие сегодня.
Несколько дней днём +33, потом идёт дождь и сильнейший ветер.

Сегодня как будто муравьи в носу бегают, от этого зуда текут слезы. 

Сергиев Посад"
763787,1657606958,"Клин
Ночью плохо спала, глаза ужас как чешутся. Хотя на АГ +аллергодил нос, визин глаза. 😭🤧"
763787,1657614874,"Поела вчера абрикосов и теперь сыпь на лице и отекла(((((( ...
а вообще у нас в Волгограде жарища, уже во всю цветет лебеда и всякие разные травы((((( вчера был сильный ветер. Живу в частнике где алоергенов до фига. Началась летняя @опа😣
Принимаю Фексадин 180 , тафен назаль в нос,  бекламетазон в бронхи, кромицил в глаза и все равно есть слизь😢 (((((((( толи еще будет 😢"
763787,1657631484,"Зеленоград. Вчера был зуд в носу и сопли. Сегодня жутко перший в горле.  По таблице, кладоспориум - высокий уровень. Может на него реакция. Я не понимаю, или на злаки.... 
Первый год такое... Раньше только на ольху/ берёзу реагировала((("
763787,1657641345,"Уже пару недель обсыпает передсном, то живот, то ноги, прямо лепешками, а на утро все чистое и ничего не чешется, правят нас в Москве чем то, местами слизистая просто жуть как щипет. На даче значительно лучше, так что это не травы, а химия. Аллергия на березу и другие деревья. Иногда приходится пить зодак или диазолин, помогает, нельзя жк весь год на кестине сидеть...😢😔"
763787,1657654709,Москва. Пью синглон и иногда пшыкаю Авамис и все в порядке... Советую
763787,1657745945,Где это Греция 🇬🇷 или Италия 🇮🇹
763588,1657521496,Господи... как же красиво!!!!
763588,1657521790,Доброе. Московская область. Сегодня даже смогла глаза тушью накрасить впервые за месяц
763588,1657524266,
763588,1657524275,Злаки емае
763588,1657525530,"Сын себя хорошо чувствует, даже назонекс убрали второй день. Глаза почти не чешет. Гулять ходим. МО."
763588,1657531768,"На даче было хорошо, небольшой насморк. Вернулся в город - болезненное состояние."
763588,1657535451,Еще немного глаза чешутся. Балашиха. МО
763439,1657434186,Все ещё не очень (мос обл ) злаковые
763439,1657438071,Доброе утро. Московская область. Балашиха. Все хорошо
763439,1657439068,Вчера и сегодня ребенок 3 года. Очень плохо дышит. Беродуал и пульмикорт. Курск
763439,1657453196,"Добрый день. Самочувствие плохое, очень сильный насморк весь день (Москва)"
763439,1657453419,"Москва, проснулся с кашлем и хрипами, запил АГ, заснул дальше."
763439,1657464337,"В выходные была в МО за Куровской 100 км. В доме и на участке норм. А вот прогулки с собакой в районы поля не очень. Щекотание носа, потом отечность носа и глаза немного как в песке. Обратила внимание на остатки добыливающей тимофеевки. Простое умывание водой облегчило после прогулки симптомы... В Люберцах все ок совсем уже)))"
763439,1657470843,"Тинао. Дочка 9 лет. Злаки, плесень. Каждое утро чихи, сопли. При чем не важно, гуляла или нет."
763439,1657472842,"Татарстан Набережные Челны.  Сегодня вывозила дочь на дачу. На АГ ,но в общем считаю нормально."
763439,1657478601,"Сергиево-Посадский р-н МО
Нос дышит вподовину, упадок сил. Но в принципе терпимо всё. Даже аг не принимаю."
763439,1657523884,"Владивосток.
Все отлично) 
С базы московской снялась. Две недели - полет нормальный, не считая некоторый дискомфорт в чужой квартире: есть немного плесени и пылища из потаённых уголков."
763439,1657681497,"У сына вчера конъюнктивит начался🤦‍♀️хотя на злаковые не проверяли,теперь придётся ((("
763321,1657346202,Мытищи. Почти нормально.
763321,1657353473,СПб. Чихание и небольшой отек в носу. Аллергия на берёзу и полынь. А теперь и не знаю на что!
763321,1657359201,Спб. Ребёнок без АГ пару дней. Самочувствие хорошее 👍
763321,1657363700,Вроде дело к концу пошло. Можно вздохнуть.
763321,1657366133,У меня тоже к концу идёт обычно к 10 июля все заканчивается
763321,1657367400,"Вчера днём покосила на даче в очках, маске naroo. Вечером першение в горле, кашель при попытке лечь спать (правда ела ещё кукурузную кашу, может она тоже сказалась). Зиртек снял симптомы 👌"
763321,1657387498,"Вологодская область. Сегодня проснулась с соплями и с заложенным нос 👃, чихала полдня, пришлось опять пшикать назальный КГС 😥😥😥 и выпить лоротадин. Три дня нормально всё было, не знаю что опять на меня нашло(((("
763237,1657257918,"Эх, когда-то я живьем видела это озеро Комо...теперь о таком только мечтать остается((
А самочувствие нормальное ( деревья и злаки, мск)."
763237,1657258436,Какая красота😍 хочу туда!🤗🤗🤗
763237,1657259293,😍
763237,1657259953,"После ливня сегодня хуже, это я так понимаю плесень ещё"
763237,1657261681,"после вчерашнего ""дождика"" сейчас очень комфортно"
763237,1657261828,"Было бы лучше оказаться на картинках, но я на работе🙃"
763237,1657262181,"Проснулась в 4 утра от дикого зуда во рту, это кажется впервые за сезон, чтоб я просыпалась от чёса нёба.
Не дышит одна нозря.
А в целом, бывало и хуже, и лучше. В общем, мне нормально 😁"
763237,1657264635,Норм. Люберцы
763237,1657265606,"Мытищи. По ночам , с 2 до 5 , ужасные сопли. Днём таких нет. Алкоголь или АГ не помогают толком. Какой природы этот насморк - даже не понимаю."
763237,1657266992,Спасибо за чудесные картинки 😍 Каждый день такую красоту выкладываете 👍
763237,1657278000,Сегодня хорошо❤️
763237,1657455905,Вчера впервые скушала персик и началось першение в горле и оттек губы жесть 😬 и это все перекрест на берёзу .в прошлом году ела фрукты вообще без проблем 😌
763112,1657172453,Спасибо за такие фото!😍
763112,1657172791,"Так радуют ваши картинки! 
А самочувствие, если не лопать запрещенку и не пытаться бросить аг, то в общем то очень даже нормально🫣"
763112,1657174251,"Мытищи. Вторую ночь на АГ. Глаза чешутся, нос закладывает, душно."
763112,1657174987,"Просвета нет, ребёнок на аг без перерывов, мама на успокоительных"
763112,1657177930,"Аг не пью.Даже по немногу кушаю запрещенное.И состояние отличное.
Фото просто супер."
763112,1657184445,"Нос то дышит, то не дышит. Глаза то чешутся, то не чешутся.
Но ночью стабильно просыпаюсь от того, что дышу ртом и во рту всё пересохло.
Но в целом, последние два дня будто бы легче"
763112,1657187970,"Глазам в полной мере помог только дексаметазон, про который писали ниже в комментариях… хоть глаза открываются и не слипаются. Капаю 1-2 раза в день, не чередую. Внутрь цитрин. Начала обследование."
763112,1657188775,"Москва. Глаза чешутся, горло тоже. Лекарства что-то не совсем снимают"
763112,1657190669,"Сегодня, после 2 дней дома под очистителем и кондициониром, утром глаза чесались. Ну откуда?
Фото просто супер😍"
763112,1657196883,"Ярославль, с учётом того, что на улице среди нескошенной травы по 8 часов в день, нормально. Несколько чихов с утра, пару раз днем. Не сравнить с тем, что пару недель назад было. Без аг, в нос эктоин"
763112,1657199542,Вроде нормально. Боюсь сглазить. На дачу хочу в выходные. Без АГ неделю.
762960,1657086968,"Вологда

Ужасно. Всё ждала, когда же проявится во всех красках. Вот уже вторые сутки идёт повышенная доза антигистаминных. 
Все слизистые сходят с ума"
762960,1657095859,Где этот рай?
762960,1657098477,После вчерашнего дождя в Москве хорошо
762960,1657104498,Балашиха. Нормально. Утром и вечером дексаметазон в глаза. И Назонекс. Без таблеток уже неделю
762960,1657112777,Дочь вчера гуляла. Вечером нос потёк.  Но у неё ещё и сорные. Так что не знаю что и думать.  Татарстан
762960,1657126210,"Ярославль,ребенок. Вчера и сегодня весь день на улице. Немного глаза реагируют. Может на спад пошло?"
762960,1657182398,"Раменское, сын на зодаке чуть больше возрастной нормы. Сначала храпел и нос не дышал, сейчас появился кашель. На злаки реакция вообще первый раз пошла("
762960,1657282516,"Подскажите, у дочери пятый день, кашель. Педиатр сказала обструкция. А что сейчас цветет?? У нас только весной полиноз на березу и ольху был"
762829,1657012340,"2 дня без АГ, выходов на улицу по минимуму. Утром немного глаза реагировали и нос отсморкала... После умывания в течение получаса все пришло в норму. Пока продолжаю без АГ находится..."
762829,1657016705,"Мск, нормально, без ощущений))"
762829,1657017308,"нос не дышит, а в целом жива"
762829,1657024560,"Ярославль, ребёнок. Вчера больше 4 часов на улице среди травы. С утра сегодня высморкалась, и вроде ничего. Немного глаза не в норме, но не зная и не заметишь.
Из лекарств эктоин только"
762829,1657028160,"После дождя  - отлично! Даже не смотря на то, что по колено в воде)) аж вздохнула полной грудью)"
762829,1657051990,"После обеда снова начало першить горло, и заложило нос. Ребёнок тоже кхекает. СПб. Цветущих злаков ещё много, по крайней мере на юге города."
762829,1657531123,Ушёл в голод. Аллергия отступает)
762829,1657531188,Планирую дней 20 ничего не забираю есть. 10 кг лишних есть. Пусть сгорают)
762561,1656911452,"3 день как лучше  себя чувствую . Московская область , Реутов . Причём много времени на улице провожу. Совпало с началом применения флексоназе спрея . Вчера совсем осмелела , даже АГ не пила, только флексоназе . У меня прям моментальное улучшение от него. Может , и злаки уже на нет сходят .. по утрам все ещё заложен нос , горло побаливает . В спальне окна не открываю, бризер."
762561,1656911617,Нос забит😿
762561,1656912924,С закупоренными окнами и с АГ жить можно. Сегодня нужно на улицу. Боюсь. Москва
762561,1656919158,"Волгоград. Зацвела долбанная лебеда и еще полынь наверное. Начинается @опа((((Перешла на более сильное Аг - Фексадин 180 мг ,Тафен назаль , бекламетазон, кромицил -как обычно с весны."
762561,1656926652,"Дочь аллергик. Гулять особо не ходит. Позавчера гуляла, вчера была с заложенные носом с утра. Вчера не выходила. Дома нормально. Татарстан."
762561,1656929151,"Всем привет.Нашла приложение сегодня и вот пишу в эту группу.Переехала в Москву 2 года назад,началась 🤧.Недавно сдала анализы,на злаки и если я не ошибаюсь на клеща домашней пыли.К доктору иду 6 июля,список она мне уже написала ,что можно и нельзя.Симпотомы:аллергический конъюктевит,зуд и высыпание в горле,ринит,осложняет все это жара,квартира на 17 этаже и без кондиционера.Ночью просыпаюсь от зуда .Иногда ощущение,что задыхаюсь 🥲"
762561,1656943048,"Спб, дочка вчера ездила в ленобласть, вернулась с крапивницей, утром стало отекать лицо. Пришлось топать в поликлинику на укольчик😕"
762561,1656946770,"Вообще никакой реакции. Даже спорт на улице, тьфу-тьфу"
762561,1656964758,"Сочи, убежали от злаков из СПб в середине июня, трав здесь нет. У меня за 3 недели несколько чихов и пару раз почесались глаза на местные цветы и кустарники. Скоро возвращаться домой, даже страшно !"
762561,1657118991,"Москва , на перекрёст берёзы иногда от черешни и не всей ,нос бывает течёт"
762412,1656825251,"Я думаю, самочувствие было бы гораздо лучше (душевное, по крайней мере), если бы в настоящий момент присутствовать в местах где это снято)))"
762412,1656827164,Здравствуйте. В принципе нормальное. Уже несколько дней только капли в глаза и Назонекс 2 раза в сутки
762412,1656827947,Что за фото😍Теперь а этой группе из-за фото ( т.т.т)
762412,1656838705,"Ярославль, ребёнок. Выходит на пару часов на улицу раз в день. Если потом сразу в душ, то относительно неплохо. 1-2 чиха с утра, глаза не трогает. Без срочного мытья головы было раз 40-50 за день и глаза выдирала
Дома бризеры"
762412,1656840255,"Мужу лучше , а сын стал чихать , видимо у них на разные злаки реакция,МО"
762412,1656841231,"Дома более менее , на улице невозможно"
762412,1656841496,На даче плохо
762412,1656843556,"Москва. Второй день треш. Видимо, благодаря высоким уровням злаков и кладоспориума. Да ещё липа под окном расцвела. Ринит ужасный, слабость, все отправилось в пазухи, отчего голова стала свинцовая. Сама виновата. Поздно аг начала в этом сезоне( теперь ждать неделю пока отпустит("
762412,1656843666,"Вчера сходил на концерт в лужники, попел, теперь сальбутамолом дышу"
762412,1656849226,"Нормальное, но я второй день дома и окна закрыты. Так что это не показатель. До этого - было прям нехорошо."
762412,1656854246,"Пью Эриус каждый день. В другие года пил раз в 3 дня другие средства. Толи в этом году жесть какая то, либо Эриус фигня. Аллергия на злаки 3 степени"
762412,1656862076,Люберцы. Дома нормально. Даже с открытыми окнами (9 этаж) Сегодня рискнула без АГ. Надеюсь отпускать будет потихоньку. Утренняя процедура отсмаркивания и усё. Нос сегодня дышит.
762412,1656871236,"С утра тонна соплей, слабость. Пью церитин уже неделю, мне кажется особо не помогает"
762412,1656884119,"О лол, как раз видела в приложении чью-то отметку на Мальдивах, нашёлся её хозяин :д"
762412,1656909937,Пару дней у сына ухудшение...
762233,1656740730,Доброе) сегодня прекрасно!
762233,1656756046,Хорошо. Сегодня второй день прямо полноценно уже гуляет дочка без ограничений и без лекарств. Ивановская обл
762233,1656767284,"Вчера в Зеленограде у сына была какая-то ужасная реакция, чих без остановки, сопли, глаза, слабость, АГ как будто не помогли вообще(
с берёзой такого не было. 
Вечером уехали на дачу на 50 км на север, Клинский район, значительно полегчало! Симптомов почти нет."
762233,1656776932,"Тверская область, помираю от злаков. Куда сбежать? А Волгоград или южнее вариант?"
762233,1656794127,"Москва. Сижу дома, не выхожу. Всё равно глаза страдают, нос 2й день закладывает, кашель… 😮‍💨"
762233,1656803524,"Вообще я аллергик березовик(ольха, орешник), приехав 29 июня с Новосибирска в Подмосковье, с вечера почувствовала с дыханием неладное,на след день начала трудно дышать, сначала подумала, что дома пыльно, но к вечеру поняла, что как при березе. Начала принимать сингуляр. 2 дня уже лучше. Зашла в группу и удивляюсь, что есть березовики, которые начали реагировать как и я на злаки получается😭 что же это такое... сезон аллергии не скончаемый, сил нет уже. В еде ограничения сводят с ума..."
762233,1656835236,"Хероао, вернулся в рашку"
762233,1657031652,Это наверное алергия
762017,1656651258,Какие фото!🔥
762017,1656651828,Сейчас бы тудааа!!! Там наверное нет аллергии!🤞🏻 хочется верить🤗
762017,1656652748,"Несколько дней чихаю без остановки, тополиный повсюду, жду дождя
ЮЗ СПб

Это может быть еще береза или это уже что-то новое?"
762017,1656654449,В Волгограде еще и лебеда начала цвести((((
762017,1656655010,"Юг СПб, нос заложен, кхекаю. Ещё и пух противный летит"
762017,1656659616,"Что-то проснулась, с полным комплектом, до этого было нормально, выпила аг Москва"
762017,1656660147,Платочки не успеваю менять(
762017,1656660339,"Скажите, а у березовиков может быть аллергия на цветение злаков?
Не могу понять, в том году почти в такое же время затруд дых и кашель был. Правда нос в том году закладывало а в этом нет. Не знаю что и думать. Может под кондеями простыл."
762017,1656663607,Не гнушаюсь АГ. В целом жить можно в городе. За город не рыпаюсь пока.
762017,1656678971,"Москва. Злаки. Попытка отказа от АГ с треском провалена( А казалось, что полегчало."
762017,1656735068,Тоже на злаки аллергия 🤧
762017,1656967636,"Вчера была в Подмосковье, там как раз и злаки и кладоспориум. Не знала, что могу отреагировать.
Ощутила весь спектр симптомов … 
АГ немного улучшило дело, но пока не уехала из локации, было мучение. 
Всем здоровья, товарищи аллергики 💚очень здорово, что можно зайти в группу и почитать, что ты не один )"
761838,1656564386,"После нескольких дней терапии Кестин 10 мг + дексаметазон в глаза и Назонекс в нос - вчера только Назонекс и дексаметазон. Сегодня пока только Назонекс. Даже глаза пока нормально без капель.
Хотя вот глаза второй сезон хуже всего реагируют, поэтому приходится к лекролину ещё и дексаметазон подключать"
761838,1656566956,"Плохо,нос вообще не дышит ,горло чешется ужасно !Москва"
761838,1656568323,"Откуда такие классные виды, подскажите, пожалуйста"
761838,1656568476,Плохо . МО.
761838,1656568839,"Плохо. Нижний Новгород. Подскажите, пожалуйста, капли в глаза, ликролин не помогает!"
761838,1656568935,Глядя на эти фотки хочется в отпуск😊
761838,1656568964,"СПб - глаза, насморк. АГ пью через час отхожу👌"
761838,1656569291,"Дома с кондиционером и очистителем 👌
Вчера экстренно вернули дочь с дачи домой, до вчерашнего дня было норм, вчера накатило.
Подмосковье."
761838,1656571078,Мытищи. Радость. Берёза уходит 3 июля.
761838,1656571150,"Чихаю иногда) В целом норм, слава Богу"
761838,1656573732,"Сыну плохо вчера вечером стало, ночью и до сих пор. Глаза краснющие, безбожно чешет, веки опухшие, белки красные, воспалённые. Пришлось помимо опатанола ночью капать дексаметазон. В прошлом году такого не было, мы даже гуляли каждый день. А сейчас дома сидим, вчера вечером вышли на 15 мин и вот результат ((("
761838,1656582764,"С утра прям совсем накрыло, видать что-то активно цветёт 😬🥹😥"
761838,1656583869,"Вчера было хуже. Даже кларитин не помог. Тек нос не переставая до вечера. Сегодня утром выпила зодак не дожидаясь обострения. Откашляла мокроту, нос ттт не течет, только небольшая заложенность... Живём дальше. Ждём спада злаковых..."
761838,1656589911,"В городе было вполне сносно (СПб), вообще в этом году довольно легко прошла ольха и берёза у нас сыном (у дочки как обычно плохо). 
Но вчера уехали на дачу в ЛенОбласть, Киришский район - адище!!! Хорошо с собой весь набор препаратов"
761838,1656590764,Москва. Передышка.
761838,1656599542,"У дочки обостряется дерматит, респираторные проявления (сопли, чихи по утрам). Тяжелее, чем в прошлые годы. Тинао. У нас тут поле в активном цветении злаковых."
761838,1656667410,"В мае дебют астмы😭 уезжали с 1 июня в Турцию, симптомы исчезли уже в самолете. Вернулись 13-ого в Москву, вот пару дней по утрам разово кашель, в течение дня чешется глаз и пищевая теперь даже на кабачок🤦‍♀️ В раздумьях, куда в следующем году уезжать."
761838,1656702243,"Всем добрый вечер.Страдаю аллергией с середины июня по середину августа-ужасное чихание,чешутся глаза ,нос закладывает так,что ни один спрей гормональный не помогает.Пью дезлоратадин и в нос риностоп.Никакой жизни.Что эффективнее предпринять,посоветуйте,пожалуйста!!"
761838,1656933100,"Малого жёстко накрывает, опатанол почти не снимает, на супрастинексе сидит+ дексаметазон пришлось капать, только чуть-чуть сходить стало. Пошли полевые-луговые((
Причём хватало в парке у дома, я обрадовалась,что траву сходили, и рванули в парк, видимо пыльца со скошенной травы легче разлетается"
761838,1657232002,"Ещё ограничения ты по питанию. У дочки аллергия на березу, злаковые , поэтому ограничить Прием косточковых фруктов (символически можно конечно), семечек, орехов, мёда, бахчевых культур. Каждый день после улицы промывать волосы водой, менять одежду."
761641,1656478020,Отличное!
761641,1656478072,Отличное!
761641,1656480774,"Люберцы.
Нос продолжает зудеть. Чих уже редкий."
761641,1656483756,Пока все хорошо 😅 Мск
761641,1656484428,"Ужасное состояние . Днём вчера ездила по Москве, к вечеру сильно драло горло , зудел нос, цетрин не помогал уже . Пришлось ранним утром супрастин пить ((("
761641,1656485146,Пациентов все меньше😜💪
761641,1656486328,В СПб по-моему самый пик. Сыну вчера уже центрин не особо помогал.
761641,1656486795,"Глаза у сына чешутся. Сели на диету.  Капаю опатанол, лекролин не помогал. С утра все нормально сегодня."
761641,1656487961,"Подмосковье. Сегодня хуже, чем вчера. Ветром, видимо, принесло☹️"
761641,1656488685,"Кто-нибудь может объяснить почему ребёнку дома хуже, чем на улице? Живем за городом. Вчера полдня провёл на улице, все было хорошо, хотя вокруг поля, пришёл домой, через 20 мин глаза отекли. Аллергия на злаковые."
761641,1656490070,"Мытищи. Вторую ночь не очень. Нос наглухо заложен, глаза чешутся."
761641,1656490800,"Ну вот и я прочувствовал утром. Одна ноздря щекочет, льется оттуда сопля... Выпила кларитин... Состояние нестояния..."
761641,1656500959,"Москва. Деть ночью чесался, но вечером чипсов поел 😕"
761641,1656506779,"Липецк. Когда это всё закончится?! 😢Месяц уже прошёл, а улучшений никаких. Всё зудит, теперь видимо и аденоиды из-за аллергии воспалились, нос не дышит толком, ещё и ад на фоне всего обострился, руки по локоть в корке. 😬"
761641,1656530920,"С ребёнком в Сочи, идёт кашель, нос, глаза в порядке. Не пойму на что."
761641,1656533221,А на что сейчас реакция?что цветёт то?
761641,1656560434,"Вернулась  из Новосибирска вчера в Подмосковье. Сегодня проснулась с тяжелым дыханием😳 на злаки аллергии раньше не было замечено. Полынь есть в списке аллергенов, но она в августе. Реакция на березу всегда и ольху. Что такое то😳"
761641,1656562052,"СПб. Состояние очень плохое. Вторую ночь без сна. Глаза опухли и страшно чешутся, в горле и ушах зуд.  Реакция на всю еду уже, даже на картошку и молочку, не то что на фрукты и мучное. Антигистаминные не помогают."
761388,1656392840,"Злаки дают о себе знать. Чихаю с утра, но потом весь день нормально. АГ ещё не принимал ни разу за этот сезон. Даже не понимаю стоит ли принимать. Как у кого по злакам Мск? Руза?"
